,Unnamed: 0,drama,action,adventure,animation,crime,fantasy,music,musical,mystery,romance,science fiction,sport,thriller,war,western,family film
15366,19005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15367,19006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15368,19007,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
15369,19008,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15370,19009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15371,19010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15372,19012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15373,19016,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15374,19017,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15375,19018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15376,19020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15377,19021,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15378,19022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15379,19023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15380,19024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15381,19025,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15382,19026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15383,19027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15384,19029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15385,19030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15386,19031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15387,19032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15388,19034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15389,19036,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15390,19037,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
15391,19038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,19039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15393,19040,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15394,19041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15395,19043,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15396,19044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15397,19045,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15398,19046,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15399,19047,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15400,19048,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15401,19049,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15402,19050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15403,19051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15404,19052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15405,19054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15406,19055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407,19056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408,19057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409,19058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15410,19062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15411,19063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15412,19064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15413,19065,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
15414,19066,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15415,19067,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15416,19068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15417,19069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15418,19070,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15419,19072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15420,19073,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15421,19074,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15422,19075,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15423,19076,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15424,19077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15425,19079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15426,19080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15427,19081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428,19082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15429,19083,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15430,19085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15431,19086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15432,19087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15433,19088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15434,19089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15435,19090,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15436,19091,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15437,19092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15438,19093,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15439,19094,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15440,19095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15441,19096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15442,19097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15443,19098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15444,19100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15445,19101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15446,19102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15447,19104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15448,19105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15449,19106,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15450,19107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15451,19108,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15452,19109,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15453,19110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15454,19111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15455,19112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15456,19113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15457,19114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15458,19115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15459,19116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15460,19117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15461,19118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15462,19119,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15463,19120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15464,19122,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15465,19124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15466,19125,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15467,19126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15468,19127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15469,19128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15470,19129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15471,19130,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15472,19132,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15473,19133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15474,19134,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15475,19135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15476,19136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15477,19137,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
15478,19138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15479,19139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480,19140,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15481,19141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15482,19142,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
15483,19143,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
15484,19144,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15485,19145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15486,19146,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15487,19147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488,19148,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15489,19149,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
15490,19150,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15491,19151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15492,19152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15493,19153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15494,19154,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15495,19155,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15496,19156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15497,19157,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15498,19158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15499,19159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,19160,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
15501,19161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15502,19163,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15503,19164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15504,19165,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15505,19166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15506,19168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15507,19169,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15508,19170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15509,19171,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15510,19172,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15511,19174,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15512,19175,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15513,19176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15514,19177,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15515,19178,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
15516,19180,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15517,19181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15518,19182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15519,19184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15520,19185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15521,19186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15522,19187,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15523,19188,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15524,19189,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15525,19190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15526,19191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15527,19192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15528,19194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15529,19195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15530,19197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15531,19199,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15532,19201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15533,19202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15534,19203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15535,19204,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15536,19206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15537,19207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15538,19208,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
15539,19209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15540,19212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15541,19213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15542,19214,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
15543,19215,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15544,19216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15545,19217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15546,19218,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
15547,19219,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15548,19220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15549,19221,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15550,19222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15551,19223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15552,19224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15553,19225,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15554,19226,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15555,19228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15556,19229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15557,19230,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15558,19232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15559,19233,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15560,19234,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15561,19235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15562,19236,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15563,19238,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15564,19239,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15565,19240,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15566,19241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15567,19243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15568,19244,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15569,19245,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15570,19246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15571,19247,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15572,19248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15573,19249,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
15574,19250,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
15575,19251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15576,19252,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15577,19253,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15578,19254,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15579,19255,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15580,19256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15581,19257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15582,19258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15583,19259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15584,19260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15585,19261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15586,19262,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
15587,19263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15588,19264,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15589,19265,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
15590,19267,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
15591,19268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15592,19270,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15593,19271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15594,19272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15595,19273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15596,19274,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15597,19275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15598,19276,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
15599,19277,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15600,19279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15601,19280,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15602,19281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15603,19282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15604,19284,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15605,19285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15606,19286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15607,19287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15608,19289,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15609,19290,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15610,19291,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15611,19292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15612,19293,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15613,19294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15614,19295,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15615,19296,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15616,19297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15617,19298,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15618,19300,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15619,19301,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15620,19302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15621,19303,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15622,19304,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15623,19305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15624,19306,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15625,19307,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15626,19309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15627,19311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15628,19312,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15629,19314,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15630,19316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15631,19317,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15632,19318,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
15633,19319,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15634,19320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15635,19321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15636,19323,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15637,19324,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15638,19325,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15639,19326,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15640,19327,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15641,19328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15642,19329,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15643,19330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15644,19331,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15645,19333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15646,19334,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15647,19335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15648,19336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15649,19337,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
15650,19338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15651,19339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15652,19340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15653,19344,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
15654,19345,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15655,19346,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
15656,19347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15657,19348,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15658,19349,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15659,19350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15660,19351,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15661,19352,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15662,19353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15663,19354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15664,19355,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15665,19357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15666,19358,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15667,19360,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15668,19362,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15669,19363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15670,19364,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15671,19365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15672,19367,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15673,19368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15674,19369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15675,19371,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15676,19372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15677,19373,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15678,19374,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15679,19375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15680,19376,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15681,19377,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
15682,19378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15683,19380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15684,19382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15685,19383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15686,19385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15687,19388,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15688,19389,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15689,19390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15690,19391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15691,19393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15692,19394,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
15693,19395,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
15694,19396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15695,19397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15696,19398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15697,19401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15698,19402,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15699,19403,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15700,19404,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15701,19405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15702,19406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15703,19407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15704,19408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15705,19409,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
15706,19414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15707,19416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15708,19417,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15709,19418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15710,19420,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
15711,19422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15712,19423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15713,19424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15714,19425,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15715,19427,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15716,19429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15717,19430,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15718,19431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15719,19432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15720,19433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15721,19434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15722,19435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15723,19436,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15724,19437,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15725,19438,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15726,19439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15727,19440,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15728,19441,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
15729,19443,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15730,19445,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
15731,19446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
